Name,Meaning,Gender,Origin,Lucky #,Religion,Short Name,Name Length
Irshad Hussain,,Boy,Arabic,4,Muslim,NO,14 Letters and 2 Word
Iqbal Ali,,Boy,Arabic,1,Muslim,NO,9 Letters and 2 Word
Iftikhar Ali,,Boy,Arabic,6,Muslim,NO,12 Letters and 2 Word
Irtaza Ali,,Boy,Arabic,9,Muslim,NO,10 Letters and 2 Word
Islam Hussain,,Boy,Arabic,8,Muslim,NO,13 Letters and 2 Word
Izaan Ali,,Boy,Arabic,4,Muslim,NO,9 Letters and 2 Word
Ijaz Ahmed,,Boy,Arabic,9,Muslim,NO,10 Letters and 2 Word
Ishrat Ahmed,,Boy,Arabic,6,Muslim,NO,12 Letters and 2 Word
Izaan Hussain,,Boy,Arabic,4,Muslim,NO,13 Letters and 2 Word
Ismail Hussain,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Ilyas Ali,,Boy,Arabic,5,Muslim,NO,9 Letters and 2 Word
Irtaza Ahmed,,Boy,Arabic,6,Muslim,NO,12 Letters and 2 Word
Iffat Ali,,Boy,Arabic,3,Muslim,NO,9 Letters and 2 Word
Imad Ali,,Boy,Arabic,9,Muslim,NO,8 Letters and 2 Word
Islam Ahmed,,Boy,Arabic,5,Muslim,NO,11 Letters and 2 Word
Ihsan Ali,,Boy,Arabic,5,Muslim,NO,9 Letters and 2 Word
Ishrat Hussain,,Boy,Arabic,9,Muslim,NO,14 Letters and 2 Word
Islam Hussain,,Boy,Arabic,8,Muslim,NO,13 Letters and 2 Word
Suwayd,"In Sindhi meaning is : Black,",Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Ijaz Ali,,Boy,Arabic,3,Muslim,NO,8 Letters and 2 Word
Sasan,Founder Of The Sasani Dynasty,Boy,Persian,1,Muslim,YES,5 Letters and 1 Word
Sa'ud,"Felicities, Good Fortunes",Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Samay,Permanent Resident,Boy,Urdu,3,Muslim,YES,5 Letters and 1 Word
Shahrooz,A Great River,Boy,Persian,5,Muslim,NO,8 Letters and 1 Word
Sader,"Bold, fearless",Boy,Persian,4,Muslim,YES,5 Letters and 1 Word
Saroj,The lotus flower,Boy,Hindi,8,Muslim,YES,5 Letters and 1 Word
Sabuh,"Bright, Radiant",Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Sherdil,Such a lion Brave,Boy,Urdu,4,Muslim,NO,7 Letters and 1 Word
Safer,One beautiful bird,Boy,Arabic,2,Muslim,YES,5 Letters and 1 Word
Sudais,"“sixth”, “one Out Of Six”",Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Sameem,"True, sincere",Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Samsam,"Sharp, sword",Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Shaady,Variant Of Shadi: Singer,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Skye,Water Giver,Boy,Arabic,8,Muslim,YES,4 Letters and 1 Word
Saeer,flame,Boy,Urdu,7,Muslim,YES,5 Letters and 1 Word
Sabeer,"White cloud, patient",Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Siraaj,"Variant Of Siraj: Lamp, Light",Boy,Arabic,3,Muslim,YES,6 Letters and 1 Word
Shaheed,The Witness,Boy,Arabic,4,Muslim,NO,7 Letters and 1 Word
Sepehr,Sky,Boy,Persian,6,Muslim,YES,6 Letters and 1 Word
Frayaodha,Forward In Battle,Boy,Persian,5,Muslim,NO,9 Letters and 1 Word
Sager,Sea,Boy,Urdu,2,Muslim,YES,5 Letters and 1 Word
Saadaat,"Variant Of Sadat: Master, Gentleman",Boy,Arabic,9,Muslim,NO,7 Letters and 1 Word
Sobah,"Variant Of Sabah: Morning, Bright",Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
farht,Wisdom,Boy,Urdu,10,Muslim,YES,5 Letters and 1 Word
Faqeelat,"Magnified, knowledge, goodness",Boy,Arabic,6,Muslim,NO,8 Letters and 1 Word
Fath shah,Triumphant King,Boy,Arabic,2,Muslim,NO,9 Letters and 2 Word
Faramroz,Merciful,Boy,Persian,3,Muslim,NO,8 Letters and 1 Word
Farrokhzad,Happily Born,Boy,Persian,7,Muslim,NO,10 Letters and 1 Word
Frashokareta,Making New,Boy,Persian,10,Muslim,NO,12 Letters and 1 Word
Faudel,honest,Boy,Urdu,1,Muslim,YES,6 Letters and 1 Word
Frayazanta,Worshiping,Boy,Persian,2,Muslim,NO,10 Letters and 1 Word
Fastiq,One who rips apart,Boy,Urdu,2,Muslim,YES,6 Letters and 1 Word
Ismail Ali,,Boy,Arabic,7,Muslim,NO,10 Letters and 2 Word
Farad,Pearl Sellers,Boy,Arabic,6,Muslim,YES,5 Letters and 1 Word
Furoogh,"Splendour, light, brightness,",Boy,Urdu,8,Muslim,NO,7 Letters and 1 Word
Fshd,Lynx,Boy,Arabic,6,Muslim,YES,4 Letters and 1 Word
Imad Ahmed,,Boy,Arabic,6,Muslim,NO,10 Letters and 2 Word
Insha Ali,,Boy,Arabic,3,Muslim,NO,9 Letters and 2 Word
Imtiyaz Ahmed,,Boy,Arabic,8,Muslim,NO,13 Letters and 2 Word
Bajwa,"Hawk or falcon, the people who levied Tax
",Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Ismail Ahmed,,Boy,Arabic,4,Muslim,NO,12 Letters and 2 Word
Siaf,Sworded,Boy,Urdu,7,Muslim,YES,4 Letters and 1 Word
Shuja'at,"Bravery, Courage",Boy,Arabic,9,Muslim,NO,8 Letters and 1 Word
Shaah,"Variant Of Shah: Shah, King",Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Soofi,Variant Of Sufi: Islamic Mystic,Boy,Arabic,6,Muslim,YES,5 Letters and 1 Word
Sirhaan,Variant Of Sirhan: Wolf,Boy,Arabic,1,Muslim,NO,7 Letters and 1 Word
Sayid,"Master, Happy,",Boy,Arabic,2,Muslim,YES,5 Letters and 1 Word
Shalaan,Light,Boy,Urdu,4,Muslim,NO,7 Letters and 1 Word
Firash,"Perceptiveness, Ingenuity",Boy,Afghani,5,Muslim,YES,6 Letters and 1 Word
Firasah,"Perspicacity, acumen,",Boy,Urdu,1,Muslim,NO,7 Letters and 1 Word
Farakhsyed,Advice,Boy,Urdu,9,Muslim,NO,10 Letters and 1 Word
Barbat,Lute,Boy,Arabic,1,Muslim,YES,6 Letters and 1 Word
Buham,"Soldier, Brave",Boy,Arabic,2,Muslim,YES,5 Letters and 1 Word
Bhsir,"Eyes, Seeing",Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Buhsum,"Firm, Hard",Boy,Arabic,6,Muslim,YES,6 Letters and 1 Word
Buurab,Father Of Earth,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Bundar,One Who Keeps The Family,Boy,Persian,4,Muslim,YES,6 Letters and 1 Word
Bajul,"Respected, Honour",Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Bhutto,"A Muslim Rajput clan found in Sindh
",Boy,Arabic,3,Muslim,YES,6 Letters and 1 Word
Busharat,Good News,Boy,Arabic,3,Muslim,NO,8 Letters and 1 Word
Bobac,"Little Father, Faithful",Boy,Persian,4,Muslim,YES,5 Letters and 1 Word
Badrudin,Variant Of Badrudeen: Full Moon Of The Faith,Boy,Arabic,1,Muslim,NO,8 Letters and 1 Word
Bedaruddin,Attentive to the religion,Boy,Urdu,8,Muslim,NO,10 Letters and 1 Word
Bahrawar,"Lionheart,",Boy,Urdu,2,Muslim,NO,8 Letters and 1 Word
Badeeh,"Wonderous,",Boy,Urdu,7,Muslim,YES,6 Letters and 1 Word
Baree,"Free, Free from the Hell,",Boy,Urdu,4,Muslim,YES,5 Letters and 1 Word
Bakht rasa,Lucky Person,Boy,Urdu,3,Muslim,NO,10 Letters and 2 Word
Bahiyat,Precious,Boy,Arabic,8,Muslim,NO,7 Letters and 1 Word
Basaood,Greetings,Boy,Urdu,8,Muslim,NO,7 Letters and 1 Word
Farmareza,"Forgiver, Merciful",Boy,Persian,2,Muslim,NO,9 Letters and 1 Word
Faziuddin,"Bounty of religion (Islam),",Boy,Urdu,6,Muslim,NO,9 Letters and 1 Word
Fazzal,"Excellent, Well-deserving Man",Boy,Arabic,1,Muslim,YES,6 Letters and 1 Word
Fashutana,One Who Looks After,Boy,Persian,4,Muslim,NO,9 Letters and 1 Word
Fazaal,Very Give,Boy,Urdu,2,Muslim,YES,6 Letters and 1 Word
Farugh,Star,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Fardatvanghu,Promoting Goodness,Boy,Persian,2,Muslim,NO,12 Letters and 1 Word
Faroqh,Variant Of Farouk: Truth,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Fravak,Fortnight,Boy,Persian,7,Muslim,YES,6 Letters and 1 Word
Fazal Ur Rehman,"The most majestic, The most merciful",Boy,Arabic,7,Muslim,NO,15 Letters and 3 Word
Fravarshi,Protection,Boy,Persian,5,Muslim,NO,9 Letters and 1 Word
Fazulul Haq,Bounty of the Truth,Boy,Urdu,5,Muslim,NO,11 Letters and 2 Word
Fehmi,Clever,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Fazlerabi,Bounty of my Lord,Boy,Urdu,5,Muslim,NO,9 Letters and 1 Word
Bujra,Son Of Dazgaraspa As Mentioned In The Farvardin Yasht,Boy,Persian,8,Muslim,YES,5 Letters and 1 Word
Bozorgmehr,A Character In Shahnameh,Boy,Persian,3,Muslim,NO,10 Letters and 1 Word
Buhur,"Oceans, Seas, River",Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Butras,The Biblical Name Peter Is The English Language Equivalent,Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Baresham,"Silk,",Boy,Urdu,3,Muslim,NO,8 Letters and 1 Word
Baihas,"Strong, Brave",Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Bujair,Name of Sahabi RA who known,Boy,Urdu,7,Muslim,YES,6 Letters and 1 Word
Bahuj,Handsome,Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Bushur,Good News,Boy,Arabic,7,Muslim,YES,6 Letters and 1 Word
Baleel,"Moisture, One of the Prophet",Boy,Urdu,8,Muslim,YES,6 Letters and 1 Word
Bazaet,"Wealth, savings",Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Qaani,Extremely Red,Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Qaarat,Better,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Qazlbash,Red And Green,Boy,Arabic,8,Muslim,NO,8 Letters and 1 Word
Qazaque,Robber,Boy,Arabic,1,Muslim,NO,7 Letters and 1 Word
Qanbaat,Messenger,Boy,Arabic,4,Muslim,NO,7 Letters and 1 Word
Qabaad,King,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Qadrin,Powerful,Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Qallaass,High,Boy,Arabic,5,Muslim,NO,8 Letters and 1 Word
Qaamoos,Deep River,Boy,Arabic,9,Muslim,NO,7 Letters and 1 Word
Qaaney,Patience,Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Qarmaz,Red Colour,Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Qasqaas,Leader,Boy,Arabic,6,Muslim,NO,7 Letters and 1 Word
Qasim Ali,,Boy,Arabic,5,Muslim,NO,9 Letters and 2 Word
Qadram,Brave,Boy,Arabic,3,Muslim,YES,6 Letters and 1 Word
Qasim Ahmed,,Boy,Arabic,2,Muslim,NO,11 Letters and 2 Word
Qasim Hussain,,Boy,Arabic,5,Muslim,NO,13 Letters and 2 Word
Talqeen,Advise,Boy,Arabic,5,Muslim,NO,7 Letters and 1 Word
Wasif Ahmed,,Boy,Arabic,5,Muslim,NO,11 Letters and 2 Word
Wasif Hussain,,Boy,Arabic,8,Muslim,NO,13 Letters and 2 Word
Waris Ahmed,,Boy,Arabic,4,Muslim,NO,11 Letters and 2 Word
Wali Ahmed,,Boy,Arabic,9,Muslim,NO,10 Letters and 2 Word
Walid Ahmed,,Boy,Arabic,4,Muslim,NO,11 Letters and 2 Word
Wali Ali,,Boy,Arabic,3,Muslim,NO,8 Letters and 2 Word
Waleed Hussain,,Boy,Arabic,7,Muslim,NO,14 Letters and 2 Word
Wali Hussain,,Boy,Arabic,3,Muslim,NO,12 Letters and 2 Word
Waris Hussain,,Boy,Arabic,7,Muslim,NO,13 Letters and 2 Word
Walid Hussain,,Boy,Arabic,7,Muslim,NO,13 Letters and 2 Word
Walid Ali,,Boy,Arabic,7,Muslim,NO,9 Letters and 2 Word
Taka,Prince,Boy,Arabic,5,Muslim,YES,4 Letters and 1 Word
Tufhan,Complete,Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Tabseer,Light Up,Boy,Arabic,9,Muslim,NO,7 Letters and 1 Word
Tabaeen,Disagreement,Boy,Arabic,4,Muslim,NO,7 Letters and 1 Word
Toogh,Flag,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Tukhee,Search,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Tawasul,Resource,Boy,Arabic,10,Muslim,NO,7 Letters and 1 Word
Tanfir,Love,Boy,Arabic,2,Muslim,YES,6 Letters and 1 Word
Waheed Ahmed,,Boy,Arabic,9,Muslim,NO,12 Letters and 2 Word
Wasim Hussain,,Boy,Arabic,1,Muslim,NO,13 Letters and 2 Word
Wasim Ali,,Boy,Arabic,1,Muslim,NO,9 Letters and 2 Word
Wasim Ahmed,,Boy,Arabic,7,Muslim,NO,11 Letters and 2 Word
Wahab Ali,,Boy,Arabic,7,Muslim,NO,9 Letters and 2 Word
Waheed Ali,,Boy,Arabic,3,Muslim,NO,10 Letters and 2 Word
Wajahat Ali,,Boy,Arabic,3,Muslim,NO,11 Letters and 2 Word
Wajahat Ahmed,,Boy,Arabic,9,Muslim,NO,13 Letters and 2 Word
Wahid Ali,,Boy,Arabic,3,Muslim,NO,9 Letters and 2 Word
Wajahat Hussain,,Boy,Arabic,3,Muslim,NO,15 Letters and 2 Word
Wahab Hussain,,Boy,Arabic,7,Muslim,NO,13 Letters and 2 Word
Waheed Hussain,,Boy,Arabic,3,Muslim,NO,14 Letters and 2 Word
Wahab Ahmed,,Boy,Arabic,4,Muslim,NO,11 Letters and 2 Word
Wahid Ahmed,,Boy,Arabic,9,Muslim,NO,11 Letters and 2 Word
Rassan,Arrive,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Tilwaas,Restlessness,Boy,Arabic,2,Muslim,NO,7 Letters and 1 Word
Wahid Hussain,,Boy,Arabic,3,Muslim,NO,13 Letters and 2 Word
Toufeel,Increase,Boy,Arabic,4,Muslim,NO,7 Letters and 1 Word
Taazeer,Politics,Boy,Arabic,3,Muslim,NO,7 Letters and 1 Word
Tabreek,Congratulations,Boy,Arabic,9,Muslim,NO,7 Letters and 1 Word
Tosheeh,Decorate,Boy,Arabic,4,Muslim,NO,7 Letters and 1 Word
Tar,Understanding,Boy,Arabic,7,Muslim,YES,3 Letters and 1 Word
Tasveeb,Right,Boy,Arabic,4,Muslim,NO,7 Letters and 1 Word
Tayyeb,Pure,Boy,Arabic,3,Muslim,YES,6 Letters and 1 Word
Tabakh,Angels,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Tawat,Brave,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Tafeez,Style,Boy,Arabic,2,Muslim,YES,6 Letters and 1 Word
Tamsaal,Image,Boy,Arabic,8,Muslim,NO,7 Letters and 1 Word
Tail,Rich,Boy,Arabic,4,Muslim,YES,4 Letters and 1 Word
Rail,Group,Boy,Arabic,4,Muslim,YES,4 Letters and 1 Word
Ratim,Strong Goals,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Tehmeed,Hamad,Boy,Arabic,3,Muslim,NO,7 Letters and 1 Word
Razeem,Stone House,Boy,Arabic,6,Muslim,YES,6 Letters and 1 Word
Rasil,Messenger,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Rashiq,Friend,Boy,Arabic,7,Muslim,YES,6 Letters and 1 Word
Ramaq,Savior,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Rahala,Rider Animal,Boy,Arabic,1,Muslim,YES,6 Letters and 1 Word
Raza Ali,"Eminent, Noble, High In Rank ",Boy,Arabic,4,Muslim,NO,8 Letters and 2 Word
Tabab,Medicine,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Rajee,Returns,Boy,Arabic,4,Muslim,YES,5 Letters and 1 Word
Tabaa,Clever,Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Tabesh,Heat,Boy,Arabic,1,Muslim,YES,6 Letters and 1 Word
Talmeez,Need,Boy,Arabic,1,Muslim,NO,7 Letters and 1 Word
Talay,"Good, Luck",Boy,Arabic,2,Muslim,YES,5 Letters and 1 Word
Tanees,Love,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Romaan,Love,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Taaif,Defender,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Rans,Rays,Boy,Arabic,4,Muslim,YES,4 Letters and 1 Word
Rafed,"Helper, Ally, Assistant, Auxiliary",Boy,Arabic,6,Muslim,YES,5 Letters and 1 Word
Raqeem,Book,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Rind,Free,Boy,Arabic,2,Muslim,YES,4 Letters and 1 Word
Rakeb,The Rider,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Raqab,Wait,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Raeem,Finder,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Raoof,Raining,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Rawasi,Big Head,Boy,Arabic,7,Muslim,YES,6 Letters and 1 Word
Rukhshan,Shiny,Boy,Arabic,3,Muslim,NO,8 Letters and 1 Word
Risman,Rope,Boy,Arabic,1,Muslim,YES,6 Letters and 1 Word
Raza Abbas,"Lion, Stern, Serious Grim-Faced ",Boy,Arabic,9,Muslim,NO,10 Letters and 2 Word
Rakham,Stone,Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Rewali,Fruit,Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Ruwail,Jasmin,Boy,Arabic,3,Muslim,YES,6 Letters and 1 Word
Raseef,Friend,Boy,Arabic,2,Muslim,YES,6 Letters and 1 Word
Rift,Height,Boy,Arabic,5,Muslim,YES,4 Letters and 1 Word
Rahij,Humble,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
KhairBuksh,Good Habits,Boy,Urdu,2,Muslim,NO,10 Letters and 1 Word
Raseen,Calm,Boy,Arabic,6,Muslim,YES,6 Letters and 1 Word
Kehaan,The World,Boy,Arabic,3,Muslim,YES,6 Letters and 1 Word
Khal,Pigeon,Boy,Arabic,1,Muslim,YES,4 Letters and 1 Word
Khalilalallah,Friend of God,Boy,Urdu,3,Muslim,NO,13 Letters and 1 Word
Khandawar,"Laughing,",Boy,Urdu,5,Muslim,NO,9 Letters and 1 Word
Khara,Blue Stone,Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Khuraymah,(name of companion),Boy,Urdu,3,Muslim,NO,9 Letters and 1 Word
Kosar,Name Of A River In Paradise,Boy,Arabic,4,Muslim,YES,5 Letters and 1 Word
Kiyani ,"Royal, Kingly",Boy,Arabic,8,Muslim,NO,7 Letters and 2 Word
Khatri ,"Member of the warrior class
",Boy,Arabic,9,Muslim,NO,7 Letters and 2 Word
Khalas,Freedom,Boy,Arabic,1,Muslim,YES,6 Letters and 1 Word
Karz,"Speaker, One Who Delivers A Sermon",Boy,Arabic,1,Muslim,YES,4 Letters and 1 Word
Khawwat,Name of a companion,Boy,Urdu,7,Muslim,NO,7 Letters and 1 Word
Khan Sahib,Respectable Word,Boy,Arabic,5,Muslim,NO,10 Letters and 2 Word
Kunan,Relax,Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Khizr,Leader,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Khadim Hussain,Servent of Hussain (RA),Boy,Arabic,8,Muslim,NO,14 Letters and 2 Word
Keif,Drunk,Boy,Arabic,9,Muslim,YES,4 Letters and 1 Word
Khubaib,Smart,Boy,Arabic,2,Muslim,NO,7 Letters and 1 Word
Kodak,"Child, Baby",Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Khaleef,Leader,Boy,Arabic,9,Muslim,NO,7 Letters and 1 Word
Khird,Clever,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Dukhs,Brightness,Boy,Arabic,10,Muslim,YES,5 Letters and 1 Word
Dilafgar,Broken Heart,Boy,Arabic,3,Muslim,NO,8 Letters and 1 Word
Dafwa,Pusher,Boy,Arabic,7,Muslim,YES,5 Letters and 1 Word
Daliss,Smooth Land,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Dams,White Silk,Boy,Arabic,5,Muslim,YES,4 Letters and 1 Word
Daktoor,Doctor,Boy,Arabic,7,Muslim,NO,7 Letters and 1 Word
Dalalat,Proof,Boy,Arabic,6,Muslim,NO,7 Letters and 1 Word
Ke-Khusro,A Famous King's Name,Boy,Arabic,3,Muslim,NO,9 Letters and 1 Word
Daniss,Dirty,Boy,Arabic,6,Muslim,YES,6 Letters and 1 Word
Kiaaf,Nature,Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Khail,Group,Boy,Arabic,1,Muslim,YES,5 Letters and 1 Word
Khel,"Gang, Group, Party, Company",Boy,Arabic,1,Muslim,YES,4 Letters and 1 Word
Khan,"Ruler, King
",Boy,Arabic,3,Muslim,YES,4 Letters and 1 Word
Khabir,Intelligent,Boy,Arabic,2,Muslim,YES,6 Letters and 1 Word
Kufan,Honor,Boy,Arabic,2,Muslim,YES,5 Letters and 1 Word
Jalmed,"Strong, Stout, Powerful, Healthy",Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Zaafer,"Helper, or assistant
",Boy,Urdu,1,Muslim,YES,6 Letters and 1 Word
Janbakhash,Freshener,Boy,Arabic,2,Muslim,NO,10 Letters and 1 Word
Jaloraz,Fast,Boy,Arabic,4,Muslim,NO,7 Letters and 1 Word
Khumar,"Drunkard, One Who Is Addicted To Drinking Wine",Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Janbah,Shelter,Boy,Arabic,6,Muslim,YES,6 Letters and 1 Word
Dabaiz,Strong,Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Darzeen,Religion & The World,Boy,Arabic,2,Muslim,NO,7 Letters and 1 Word
Daiel,Peace And Contentment,Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Dama-an,With,Boy,Arabic,3,Muslim,NO,7 Letters and 1 Word
Damaan,The Edge,Boy,Arabic,6,Muslim,YES,6 Letters and 1 Word
Dildoze,"Liked, Loved, Delightful To The Heart",Boy,Arabic,6,Muslim,NO,7 Letters and 1 Word
Dast Yar,"Defender, Protector, Supporter",Boy,Arabic,9,Muslim,NO,8 Letters and 2 Word
Dafain,Treasures,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Dastiyar,Helper,Boy,Arabic,9,Muslim,NO,8 Letters and 1 Word
Dirman,Strong,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Damluq,Round & Shiny Stone,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Darnajaf,White Stone,Boy,Arabic,4,Muslim,NO,8 Letters and 1 Word
Daryaas,Lion,Boy,Arabic,5,Muslim,NO,7 Letters and 1 Word
Daiq,Fool,Boy,Arabic,6,Muslim,YES,4 Letters and 1 Word
Dostdar,Friend,Boy,Arabic,9,Muslim,NO,7 Letters and 1 Word
Zail,Horse,Boy,Arabic,2,Muslim,YES,4 Letters and 1 Word
Daes,Thief,Boy,Arabic,5,Muslim,YES,4 Letters and 1 Word
Zartaj,Gold Crown,Boy,Pashto,8,Muslim,YES,6 Letters and 1 Word
Zarnain,Chain,Boy,Arabic,2,Muslim,NO,7 Letters and 1 Word
Daleet,Man Who Fired From King's Court,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Zebrqan,Moon,Boy,Arabic,9,Muslim,NO,7 Letters and 1 Word
Zebeez,Message Provider,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Zuoban,Strong,Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Zahim,Close,Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Zumr,Miscellaneous Groups,Boy,Arabic,4,Muslim,YES,4 Letters and 1 Word
Zebri,Stars,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Zufagan,Bright,Boy,Arabic,2,Muslim,NO,7 Letters and 1 Word
Zuman,Responsible,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Jaladat,Brave,Boy,Arabic,6,Muslim,NO,7 Letters and 1 Word
Zulal,Clean Water,Boy,Arabic,5,Muslim,YES,5 Letters and 1 Word
Junaid Ahmed,,Boy,Arabic,3,Muslim,NO,12 Letters and 2 Word
Jusaas,Home Maker,Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Junaid Jamshed,,Boy,Arabic,1,Muslim,NO,14 Letters and 2 Word
Jamakh,Peide,Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Jabbr,Almighty,Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Jahoband,Clever,Boy,Arabic,1,Muslim,NO,8 Letters and 1 Word
Jamlesh,"Brave, Bold, Courageous",Boy,Arabic,4,Muslim,NO,7 Letters and 1 Word
Jaheesh,The Edge,Boy,Arabic,6,Muslim,NO,7 Letters and 1 Word
Jawwad Raza,Generous,Boy,Arabic,7,Muslim,NO,11 Letters and 2 Word
Jalmad,Strong,Boy,Arabic,5,Muslim,YES,6 Letters and 1 Word
Jazeh,Strong Intentions,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Jaswer,Brave,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Jamay,Wide,Boy,Arabic,6,Muslim,YES,5 Letters and 1 Word
Jahwaz,Big Eyes,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Damasar,Soft Ground,Boy,Arabic,7,Muslim,NO,7 Letters and 1 Word
Dawar-Ul-Shammas,Sunflower,Boy,Arabic,3,Muslim,NO,16 Letters and 1 Word
Durraq,Wines,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Zehran,Sun & Moon,Boy,Arabic,2,Muslim,YES,6 Letters and 1 Word
Zumin,Responsible,Boy,Arabic,9,Muslim,YES,5 Letters and 1 Word
Dumaj,Strong,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Zikr,Describe,Boy,Arabic,9,Muslim,YES,4 Letters and 1 Word
Daress,Ready,Boy,Arabic,4,Muslim,YES,6 Letters and 1 Word
Zumrdin,Green,Boy,Arabic,5,Muslim,NO,7 Letters and 1 Word
Zhumabek,Minister in charge on Fridays,Boy,Turkish,3,Muslim,NO,8 Letters and 1 Word
Zohak,"Humble, Courteous, Polite",Boy,Arabic,8,Muslim,YES,5 Letters and 1 Word
Ziaar,Hard Worker,Boy,Arabic,3,Muslim,YES,5 Letters and 1 Word
Zebrin,High,Boy,Arabic,8,Muslim,YES,6 Letters and 1 Word
Zaha,It's Daytime,Boy,Arabic,8,Muslim,YES,4 Letters and 1 Word
Zeboob,ZEBOOB SHAKEEL ZEBOOB AKHTAR ZEBOOB TAAHIR ZEBOOB SALEEM,Boy,Arabic,9,Muslim,YES,6 Letters and 1 Word
Zia ur Rehman,To Tremble; A Kind Of Grain,Boy,Arabic,7,Muslim,NO,13 Letters and 3 Word
