Name,Meaning,Reference,Gender,Origin,Lucky #,Religion,Short Name,Name Length,Personalities
Silah,"Arms, Armour, Weapons",,Girl,Urdu,9,Muslim,YES,5 Letters and 1 Word,
Subuhi,The cold breeze of morning,,Girl,Urdu,1,Muslim,YES,6 Letters and 1 Word,
Sharf,VENERABLENESS ,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Sahida,Going development,,Girl,Urdu,8,Muslim,YES,6 Letters and 1 Word,
Samarah,"In Sindhi meaning is : A narrator of Hadith,",,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Madaniya,"Civilized, urbane, polished,",,Girl,Urdu,4,Muslim,NO,8 Letters and 1 Word,
Muazza,"Elevated, exalted,",,Girl,Urdu,4,Muslim,YES,6 Letters and 1 Word,
Simin,"Of Silver, White,",,Girl,Arabic,7,Muslim,YES,5 Letters and 1 Word,
Matti,"Lady,",,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Majeeda,"Variant Of Majida: Respected, Eternal, Also Glorious, Powerful,",,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Mayameen,"The blessed, the brave",,Girl,Urdu,5,Muslim,NO,8 Letters and 1 Word,
Samet,Quiet,,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Maryam Noor,"Variant Of Mary: Mother Of Jesus, Light",,Girl,Arabic,6,Muslim,NO,11 Letters and 2 Word,
Maqsooda,Resolve ,,Girl,Arabic,2,Muslim,NO,8 Letters and 1 Word,
Masooda,"Saeed, a good woman",,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Mu'azzama,"Exalted, Respected,",,Girl,Arabic,6,Muslim,NO,9 Letters and 1 Word,
Munawwara,"Lighted, Illuminated,",,Girl,Arabic,4,Muslim,NO,9 Letters and 1 Word,
Mozhgan,Eyelashes,,Girl,Persian,6,Muslim,NO,7 Letters and 1 Word,
Mujiba,"Respondent, Answering,",,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Mubarika,"Blessed, Auspicious,",,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Mahabbah,"Love, affection",,Girl,Urdu,5,Muslim,NO,8 Letters and 1 Word,
Maliheh,Beautiful,,Girl,Persian,9,Muslim,NO,7 Letters and 1 Word,
Mukarrama,"Honoured, revered",,Girl,Urdu,3,Muslim,NO,9 Letters and 1 Word,
Mah Seema,Moon Identical The Beloved Forehead,,Girl,Urdu,4,Muslim,NO,9 Letters and 2 Word,
Mahelia,"In hebrew meaning is : Tender affection,",,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Mayesa,same as,,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Meahpaara,"Piece Of Moon,",,Girl,Arabic,6,Muslim,NO,9 Letters and 1 Word,
Mutia,"Obedient, pious, devoted",,Girl,Urdu,4,Muslim,YES,5 Letters and 1 Word,
Mehriban,"Kind, Gentle",,Girl,Urdu,9,Muslim,NO,8 Letters and 1 Word,
Mahfuzah,The protected one,,Girl,Urdu,8,Muslim,NO,8 Letters and 1 Word,
Marth,"Lady,",,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Mas'ouda,"Happy, Lucky, Fortunate,",,Girl,Arabic,1,Muslim,NO,8 Letters and 1 Word,
Mah Peekar,Moon In The Body,,Girl,Urdu,6,Muslim,NO,10 Letters and 2 Word,
Mubashirah,Bringer of good news,,Girl,Urdu,3,Muslim,NO,10 Letters and 1 Word,
Mansurah,"Supporter, victorious",,Girl,Urdu,8,Muslim,NO,8 Letters and 1 Word,
Mahzala,"Brightness of Moon,",,Girl,Urdu,5,Muslim,NO,7 Letters and 1 Word,
Mateen,Patient,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Hebaorhiba,"Gift, present",,Girl,Urdu,6,Muslim,NO,10 Letters and 1 Word,
Hiba Noor,"A gift and blessing from God, Light",,Girl,Arabic,6,Muslim,NO,9 Letters and 2 Word,
Hasifah,Wise,,Girl,Urdu,7,Muslim,NO,7 Letters and 1 Word,
Hettie,Star,,Girl,Persian,5,Muslim,YES,6 Letters and 1 Word,
Halyat,"Jewel, Ornament",,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Haaba,A Star,,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Haijuman,Large Pearl,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Hamraa,"Redcolored female,",,Girl,Urdu,6,Muslim,YES,6 Letters and 1 Word,
Haffafa,"Glittering, shining, thin",,Girl,Urdu,7,Muslim,NO,7 Letters and 1 Word,
Haarithah,"Name of a Sahabi who participated in the battle of Badr,",,Girl,Urdu,7,Muslim,NO,9 Letters and 1 Word,
Haleefa,"Friend, Companion",,Girl,Urdu,1,Muslim,NO,7 Letters and 1 Word,
Haafezah,Against,,Girl,Arabic,2,Muslim,NO,8 Letters and 1 Word,
Haadia,"Mentor, Leader",,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Hulah,Enchanting Woman,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Hureaira,"Variant Of Huraira: Red Start, Reddish,",,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Hamdunah,Harun Al Rashid's Daughter,,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Haafdah,Obedient,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Haadiss,New,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Hastee,Existance,,Girl,Persian,7,Muslim,YES,6 Letters and 1 Word,
Huzuz,"Pl, of Hazz, fortune",,Girl,Urdu,5,Muslim,YES,5 Letters and 1 Word,
Haadah,Separate,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Hanoon,"Compassionate, merciful",,Girl,Urdu,6,Muslim,YES,6 Letters and 1 Word,
Husniyah,"Variant Of Hasna: Beautiful,",,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Hafthah,"Preserved, Protected,",,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Husniya,Beautiful,,Girl,Urdu,1,Muslim,NO,7 Letters and 1 Word,
Hukaymah,She was the daughter of Umaymah daughter of Ruqayqah RA a companion,,Girl,Urdu,5,Muslim,NO,8 Letters and 1 Word,
Haqikah,"In egyptian meaning is : Honest,",,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Hmiua,Help and support,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Hazzafa,The name of Hazrat Haleema,,Girl,Urdu,5,Muslim,NO,7 Letters and 1 Word,
Haseenah,"Pretty girl,",,Girl,Urdu,2,Muslim,NO,8 Letters and 1 Word,
Khaleeqa,"Variant Of Khaliqa: Well Mannered,",,Girl,Arabic,7,Muslim,NO,8 Letters and 1 Word,
Karbano,House'S Wife,,Girl,Urdu,7,Muslim,NO,7 Letters and 1 Word,
Khwaher,Sister,,Girl,Urdu,2,Muslim,NO,7 Letters and 1 Word,
Kaamisha,Kaamisha,,Girl,Afghani,1,Muslim,NO,8 Letters and 1 Word,
Kontara,Dove,,Girl,Urdu,2,Muslim,NO,7 Letters and 1 Word,
Khayrah,Good,,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Kamnah,Woman,,Girl,Urdu,6,Muslim,YES,6 Letters and 1 Word,
Kalsam,Name of al-Qarshiyah,,Girl,Urdu,8,Muslim,YES,6 Letters and 1 Word,
Khush Gul,Beautiful Flower,,Girl,Urdu,2,Muslim,NO,9 Letters and 2 Word,
Kharqa,"Strong, wind",,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Kainat,Universe,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Kasool,"A Girl Brought Up By Tender Care, Sluggish Girl",,Girl,Urdu,8,Muslim,YES,6 Letters and 1 Word,
Khasiba,"Fruitful, fertile, prolific",,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Khorsheed,Sun,,Girl,Persian,4,Muslim,NO,9 Letters and 1 Word,
Kharoos,Rooster,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Kowaisah,"Handsome, pretty",,Girl,Urdu,5,Muslim,NO,8 Letters and 1 Word,
Kaabisha,Flower,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Kaakal,Hair,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Kaainah,Present,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Khudra,"Greenery, greenness, verdancy,",,Girl,Urdu,7,Muslim,YES,6 Letters and 1 Word,
Khidrah,Green,,Girl,Urdu,7,Muslim,NO,7 Letters and 1 Word,
Kamaliyah,Perfection,,Girl,Urdu,1,Muslim,NO,9 Letters and 1 Word,
Kaafiah,Patience,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Kaabrah,Great,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Khishar,Beautified,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Khakshan,"The milky way, galaxy",,Girl,Urdu,3,Muslim,NO,8 Letters and 1 Word,
Jallees,Friend,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Khuzamah,Lavender,,Girl,Urdu,9,Muslim,NO,8 Letters and 1 Word,
Jaasindah,Beautiful,,Girl,Arabic,6,Muslim,NO,9 Letters and 1 Word,
Jaatnah,Matching,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Jalistaan,The Garden,,Girl,Arabic,4,Muslim,NO,9 Letters and 1 Word,
Julees,"Companion, Friend",,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Jayundi,Alive,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Jammeel,Beautiful,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Javaahar,Precious Stone,,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Khibrat,"Wisdom, wise",,Girl,Urdu,5,Muslim,NO,7 Letters and 1 Word,
Jasseem,Faty,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Jammaalah,Honorable,,Girl,Arabic,7,Muslim,NO,9 Letters and 1 Word,
Kaajrah,Flower,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Jasimah,Tall,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Khashar,"Decorated, ornamented,",,Girl,Urdu,2,Muslim,NO,7 Letters and 1 Word,
Jaanfidaa,Sacrifice,,Girl,Arabic,4,Muslim,NO,9 Letters and 1 Word,
Jaasrah,Brave,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Jamlaah,Camel,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Jalaalah,Angry,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Jazbiaah,Love,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Jouhar Ara,Pearl Necklace,,Girl,Arabic,1,Muslim,NO,10 Letters and 2 Word,
Jabalaa,Tall,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Jalnaar,Pomegranate Flower,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Jalwaah,View,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Jaasah,Excellent,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Jumlaah,All,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Joindaah,Finder,,Girl,Arabic,5,Muslim,NO,8 Letters and 1 Word,
Jamdah,Respectable,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Joleeda,Thoughtful,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Jawaria Asif,,,Girl,Arabic,8,Muslim,NO,12 Letters and 2 Word,
Ghulfaan,Fast Speed,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Ghazzaal,Deer,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Gulsaanah,Rare Flower,,Girl,Arabic,3,Muslim,NO,9 Letters and 1 Word,
Ghumrah,Style,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Gulshehd,Princess,,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Gulaikan,Bride,,Girl,Arabic,2,Muslim,NO,8 Letters and 1 Word,
Gulshen,The Garden,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Gallaasa,Soft,,Girl,Arabic,5,Muslim,NO,8 Letters and 1 Word,
Ghunjaarah,Style,,Girl,Arabic,8,Muslim,NO,10 Letters and 1 Word,
Ghunchah,Flower,,Girl,Arabic,5,Muslim,NO,8 Letters and 1 Word,
Gullzar,Garden,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Ghadiyah,Rain,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Ghunjerah,Style,,Girl,Arabic,7,Muslim,NO,9 Letters and 1 Word,
Guldeen,Flower,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Ghaalibah,Successful,,Girl,Arabic,3,Muslim,NO,9 Letters and 1 Word,
Gazeena,Selected,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Ghoozah,Cheeks,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Badeer,Appear,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Boraan,Beautiful,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Baaji,Sister,,Girl,Arabic,6,Muslim,YES,5 Letters and 1 Word,
Bazmi,Congregation,,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Barya,"Created, Formed",,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Balqees,Beautiful,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Bena,"Wise, Observant",,Girl,Arabic,9,Muslim,YES,4 Letters and 1 Word,
Beeh,Congratulations,,Girl,Arabic,8,Muslim,YES,4 Letters and 1 Word,
Bareena,Princess,,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Bazira,A queen in Swat,,Girl,Pashto,8,Muslim,YES,6 Letters and 1 Word,
Bashra, Face,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Barin,Seed,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Bad-e-Saba,Cool Wind Of Morning,,Girl,Arabic,1,Muslim,NO,10 Letters and 1 Word,
Bariat,Beautiful And Witty Woman,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Boneeta,Small,,Girl,Arabic,10,Muslim,NO,7 Letters and 1 Word,
Bena,"Wise, Observant",,Girl,Arabic,9,Muslim,YES,4 Letters and 1 Word,
Baadi,Appear,,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Burka,Star,,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Badin,Tall And Strong,,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Badoor,Moon,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Breeq,Bright,,Girl,Arabic,6,Muslim,YES,5 Letters and 1 Word,
Zulfaah,Close,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Batiya,Stay,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Zullhaa,Shade,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Baaria,Big Cup,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Zia-Ul-Qamar,Moon Light,,Girl,Arabic,3,Muslim,NO,12 Letters and 1 Word,
Zia Zaieqah,Moon Light,,Girl,Arabic,6,Muslim,NO,11 Letters and 2 Word,
Zahian,"Bright Day, Brilliant",,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Zia-Un-Nisaa,Women Light,,Girl,Arabic,8,Muslim,NO,12 Letters and 1 Word,
Zaitoon,A Tree,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Baana,The Name Of A Tree,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Zibbia,Deer,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Zarpash,"Determination, Elegant",,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Zarmish,"Mine of Gold, Rich person",,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Zille,"Shade, Shadow",,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Baadshah,King,,Girl,Arabic,7,Muslim,NO,8 Letters and 1 Word,
Bairam,Eid,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Braziya,The Forest,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Braahin,Proof,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Farkhana,Happiness Religion,,Girl,Urdu,9,Muslim,NO,8 Letters and 1 Word,
Fairooza,A precious gem,,Girl,Urdu,5,Muslim,NO,8 Letters and 1 Word,
Fakhira ,Champa Fortress,,Girl,Urdu,8,Muslim,NO,8 Letters and 2 Word,
Bandoo,Base On,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Behah,"Liveliness, Freshness, Beauty, Elegance, Adornment",,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Faqirah,Name of a beautiful woman wife of Murrah al-Asadi,,Girl,Urdu,2,Muslim,NO,7 Letters and 1 Word,
Far'ah,Intelligence,,Girl,Arabic,10,Muslim,YES,6 Letters and 1 Word,
Faseehah,Eloquent,,Girl,Urdu,7,Muslim,NO,8 Letters and 1 Word,
Futun,Fascinations,,Girl,Urdu,2,Muslim,YES,5 Letters and 1 Word,
Furayah,"Handsome, Well-built",,Girl,Urdu,7,Muslim,NO,7 Letters and 1 Word,
Frasasti,"Fame, Glory",,Girl,Persian,1,Muslim,NO,8 Letters and 1 Word,
Fahemah,"Intelligent, learned",,Girl,Urdu,4,Muslim,NO,7 Letters and 1 Word,
Zonaa,Clever,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Zarmina,"Precious gold
",,Girl,Pashto,6,Muslim,NO,7 Letters and 1 Word,
Zuhaalah,Bright,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Zighmah,Lion,,Girl,Arabic,10,Muslim,NO,7 Letters and 1 Word,
Ziaalah,Light,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Zaitun,Olive,,Girl,Balochi,5,Muslim,YES,6 Letters and 1 Word,
Zuleekha,Pretty Lady,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Zamrud,Malay word for emerald,,Girl,Urdu,5,Muslim,YES,6 Letters and 1 Word,
Zoreen,Powerful,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Zulafat,Clever,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Zulaal,Sweet,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Zeba Talat,Happy Shape,,Girl,Arabic,7,Muslim,NO,10 Letters and 2 Word,
Zeeana,"Beautification, adornment",,Girl,Afghani,1,Muslim,YES,6 Letters and 1 Word,
Zooqeba,Favorite,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Fadhiler,"Virtue, Excellence,",,Girl,Arabic,4,Muslim,NO,8 Letters and 1 Word,
Faakeh,Happy,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Zenab,Beautiful,,Girl,Arabic,6,Muslim,YES,5 Letters and 1 Word,
Zohra Jabin,Shiny,,Girl,Arabic,3,Muslim,NO,11 Letters and 2 Word,
Fazzilet,Blessings of Allah,,Girl,Urdu,6,Muslim,NO,8 Letters and 1 Word,
Faakhtah,Famous,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Fakhriya,"Proud, honorary, glory",,Girl,Urdu,7,Muslim,NO,8 Letters and 1 Word,
Fahhaamat,"Very understanding,Extremely sympathetic",,Girl,Urdu,7,Muslim,NO,9 Letters and 1 Word,
Feiyaz,Successful,,Girl,Urdu,6,Muslim,YES,6 Letters and 1 Word,
Fawz,"In Sindhi meaning is : Success, Salvation,",,Girl,Arabic,3,Muslim,YES,4 Letters and 1 Word,
Faseaha,"Variant Of Fasiha: Literary, Eloquent,",,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Faakher,Loving,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Fusaila,"Name of a female narrator of hadith, daughter of Wathilah ibn Asqa",,Girl,Urdu,2,Muslim,NO,7 Letters and 1 Word,
Fareess,Life,,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Fawza,"Victory, triumph, success",,Girl,Urdu,3,Muslim,YES,5 Letters and 1 Word,
Firasah,"Perspicacity, Acumen, Insightfulness",,Girl,Urdu,1,Muslim,NO,7 Letters and 1 Word,
Fateenah,"Intelligent,",,Girl,Urdu,9,Muslim,NO,8 Letters and 1 Word,
Zainab Bibi,"Generous Women, Munificence lady",,Girl,Arabic,3,Muslim,NO,11 Letters and 2 Word,
Fathiyya,Feminine form of FATHI,,Girl,Urdu,2,Muslim,NO,8 Letters and 1 Word,
Fuseelah,Name of a narrator of hadith,,Girl,Urdu,2,Muslim,NO,8 Letters and 1 Word,
Zuhaarah,Cloud,,Girl,Arabic,4,Muslim,NO,8 Letters and 1 Word,
Zufiyah,A Plant,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Noor nur,Light,,Girl,Urdu,8,Muslim,NO,8 Letters and 2 Word,
Feroazia,height,,Girl,Persian,6,Muslim,NO,8 Letters and 1 Word,
Nehla,"Present, gift, sing of Nihel,",,Girl,Urdu,8,Muslim,YES,5 Letters and 1 Word,
Farjmand,Honorable,,Girl,Urdu,8,Muslim,NO,8 Letters and 1 Word,
Nuri,In Indonesian meaning is : colourful bird,,Girl,Arabic,5,Muslim,YES,4 Letters and 1 Word,
Noushafarin,Creator Of Joy,,Girl,Persian,3,Muslim,NO,11 Letters and 1 Word,
Nyasia,Most beautiful one,,Girl,Urdu,3,Muslim,YES,6 Letters and 1 Word,
Nahiza,"Elevated, deligent,",,Girl,Urdu,4,Muslim,YES,6 Letters and 1 Word,
Na'imah,"Variant Of Na'ima: Comfort, Happiness, Benefit, Tranquility, Peace,",,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Nazrat,"Pride, nice, great,",,Girl,Urdu,7,Muslim,YES,6 Letters and 1 Word,
Naheela,Be Happy,,Girl,Urdu,1,Muslim,NO,7 Letters and 1 Word,
Nazdana,"One we take care of,",,Girl,Urdu,5,Muslim,NO,7 Letters and 1 Word,
Nawfa,"Excess, surplus,",,Girl,Urdu,2,Muslim,YES,5 Letters and 1 Word,
Aroosa,Bride,,Girl,Urdu,3,Muslim,YES,6 Letters and 1 Word,
Afizah,A person who knows the recital of the quran,,Girl,Urdu,6,Muslim,YES,6 Letters and 1 Word,
Arjumand,"Noble, Honourable,",,Girl,Persian,10,Muslim,NO,8 Letters and 1 Word,
Arus,"Bride, Spouse",,Girl,Arabic,3,Muslim,YES,4 Letters and 1 Word,
Amrah,Headgear,,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Afsoon,"Charm, Spell, Bewitchment",,Girl,Persian,8,Muslim,YES,6 Letters and 1 Word,
Asilah,"Noble origin, pure",,Girl,Urdu,9,Muslim,YES,6 Letters and 1 Word,
Taufeer,"Obundance, excess,",,Girl,Urdu,2,Muslim,NO,7 Letters and 1 Word,
Tamjid,Praise Of God,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Tahmeed,Praise Of God,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Tigni,Three Times,,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Tameemiya,"Perfection,",,Girl,Urdu,3,Muslim,NO,9 Letters and 1 Word,
Taniya,"Fairy Princess,",,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Nadeema,close friends,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Neelma,"Bluish, Like blue,",,Girl,Urdu,1,Muslim,YES,6 Letters and 1 Word,
Tamanni,"Wish, wishing (for), desire,",,Girl,Urdu,4,Muslim,NO,7 Letters and 1 Word,
Nayyab,"Very Rare, Exclusive",,Girl,Urdu,8,Muslim,YES,6 Letters and 1 Word,
Noorunnahar,"Day light, Light of the day",,Girl,Urdu,3,Muslim,NO,11 Letters and 1 Word,
Najila,"generation,children",,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Nyela,One who succeeds or perseveres (Somalia),,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Nimaat,In Muslim meaning is : Blessings; Loans,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Natiqa,Having the power,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Anasa,"Loving, virgin",,Girl,Arabic,7,Muslim,YES,5 Letters and 1 Word,
Azima,"Defender,",,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Azia,"The Rising Sun, The Name Of The Continent Used As A Given Name, According To The Koran The Pharaoh's Wife Asia Raised The Infant Moses, A Variant Of Aisha: (life),",,Girl,Arabic,2,Muslim,YES,4 Letters and 1 Word,
A'ila,Like the moon,,Girl,Urdu,8,Muslim,YES,5 Letters and 1 Word,
Aml,"Desires, ambitions",,Girl,Urdu,8,Muslim,YES,3 Letters and 1 Word,
Aeni,From view,,Girl,Arabic,5,Muslim,YES,4 Letters and 1 Word,
Attia,Atta forgive,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Aaqilah,Intelligent,,Girl,Urdu,2,Muslim,NO,7 Letters and 1 Word,
Almaz,Attractive,,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Anaan,In Muslim meaning is : Clouds,,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Armaghan,Gift,,Girl,Persian,5,Muslim,NO,8 Letters and 1 Word,
Azin,Accessories (usually Jewlery),,Girl,Persian,4,Muslim,YES,4 Letters and 1 Word,
Afya,Health (Swahiliorigin ),,Girl,Arabic,2,Muslim,YES,4 Letters and 1 Word,
Tobah,Bright,,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Tanaaz,Style,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
A'nia,Self-respect,,Girl,Urdu,2,Muslim,YES,5 Letters and 1 Word,
Tahleel,There Is No God Other Than Allah,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Taleen,Advise,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Teema,Woman,,Girl,Arabic,1,Muslim,YES,5 Letters and 1 Word,
Tofir,More,,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Thakarani,Wife Of Thakur,,Girl,Arabic,5,Muslim,NO,9 Letters and 1 Word,
Tavleen,Captivated by God,,Girl,Punjabi,2,Muslim,NO,7 Letters and 1 Word,
Tamrin,Repeat,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Tofeeq,Beneficial,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Nuray,"Possessing the brightness as the Moon,",,Girl,Turkish,5,Muslim,YES,5 Letters and 1 Word,
Tanveen,To Complete,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Tahfeez,Praise,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Tehkeem,Power,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Tofar,Sufficient,,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Nihel,"Presents, gifts,",,Girl,Urdu,8,Muslim,YES,5 Letters and 1 Word,
Nudhar,In Hindu meaning is : Unattached,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
